version,era,channel,baseline_version,num_sys_dirs,total_sys_files,total_sys_size_MB,consolidated,nominal_dir
v1BDT1tau1lEvenBin,2018,1tau1l,v0baselineHardro_v84HadroPresel,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v0baselineHardro_v84HadroPresel/mc/variableHists_v1BDT1tau1lEvenBin
v0dataMC_allCorrectionFakeLepton,2018,unknown,v0baselineHardro_v84HadroPresel,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v0baselineHardro_v84HadroPresel/mc/variableHists_v0dataMC_allCorrectionFakeLepton
v0BDT1tau1l,2018,1tau1l,v0baselineHardro_v84HadroPresel,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v0baselineHardro_v84HadroPresel/mc/variableHists_v0BDT1tau1l
v0BDT1tau1lBinF,2018,1tau1l,v0baselineHardro_v84HadroPresel,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v0baselineHardro_v84HadroPresel/mc/variableHists_v0BDT1tau1lBinF
v0BDT1tau1lBinGv2,2018,1tau1l,v0baselineHardro_v84HadroPresel,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v0baselineHardro_v84HadroPresel/mc/variableHists_v0BDT1tau1lBinGv2
v5BDT1tau2l_tauFMorphFix,2018,1tau2l,v1baselineHadroBtagWeightAdded_JESDown_FlavorPureBottom_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESDown_FlavorPureBottom_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v5BDT1tau2l_tauFMorphFix
v4BDT1tau2lV18_fakeTauDataDriven,2018,1tau2l,v1baselineHadroBtagWeightAdded_JESDown_FlavorPureBottom_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESDown_FlavorPureBottom_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v4BDT1tau2lV18_fakeTauDataDriven
v3BDT1tau2lV18_fakeTauDataDriven,2018,1tau2l,v1baselineHadroBtagWeightAdded_JESDown_FlavorPureBottom_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESDown_FlavorPureBottom_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v3BDT1tau2lV18_fakeTauDataDriven
v0BDT1tau0l,2018,1tau0l,v1baselineHadroBtagWeightAdded_JESDown_PileUpDataMC_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESDown_PileUpDataMC_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau0l
v8BDT1tau1lV_refactorAndBtagNameFix,2018,1tau1l,v1baselineHadroBtagWeightAdded_JESDown_PileUpDataMC_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESDown_PileUpDataMC_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v8BDT1tau1lV_refactorAndBtagNameFix
v3BDT1tau1lV18_fakeTauDataDriven,2018,1tau1l,v1baselineHadroBtagWeightAdded_JESDown_PileUpDataMC_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESDown_PileUpDataMC_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v3BDT1tau1lV18_fakeTauDataDriven
v0BDT1tau1lV16,2018,1tau1l,v1baselineHadroBtagWeightAdded_JESDown_PileUpDataMC_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESDown_PileUpDataMC_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau1lV16
v0BDT1tau1lV17,2018,1tau1l,v1baselineHadroBtagWeightAdded_JESDown_PileUpDataMC_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESDown_PileUpDataMC_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau1lV17
v0BDT1tau1lV15,2018,1tau1l,v1baselineHadroBtagWeightAdded_JESDown_PileUpDataMC_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESDown_PileUpDataMC_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau1lV15
v0BDT1tau0lV17,2018,1tau0l,v1baselineHadroBtagWeightAdded_JESDown_PileUpDataMC_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESDown_PileUpDataMC_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau0lV17
v0BDT1tau1lAddMCFakeTV3,2018,1tau1l,v1baselineHadroBtagWeightAdded_JESDown_PileUpDataMC_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESDown_PileUpDataMC_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau1lAddMCFakeTV3
v8BDT1tau0l_refactorAndBtagNameFix,2018,1tau0l,v1baselineHadroBtagWeightAdded_JESDown_PileUpDataMC_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESDown_PileUpDataMC_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v8BDT1tau0l_refactorAndBtagNameFix
v0BDT1tau0lV16,2018,1tau0l,v1baselineHadroBtagWeightAdded_JESDown_PileUpDataMC_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESDown_PileUpDataMC_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau0lV16
v5BDT1tau0l_tauFMorphFix,2018,1tau0l,v1baselineHadroBtagWeightAdded_JESDown_PileUpDataMC_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESDown_PileUpDataMC_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v5BDT1tau0l_tauFMorphFix
v0BDT1tau0l,2018,1tau0l,v1baselineHadroBtagWeightAdded_JESDown_RelativeJERHF_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESDown_RelativeJERHF_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau0l
v8BDT1tau1lV_refactorAndBtagNameFix,2018,1tau1l,v1baselineHadroBtagWeightAdded_JESDown_RelativeJERHF_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESDown_RelativeJERHF_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v8BDT1tau1lV_refactorAndBtagNameFix
v3BDT1tau1lV18_fakeTauDataDriven,2018,1tau1l,v1baselineHadroBtagWeightAdded_JESDown_RelativeJERHF_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESDown_RelativeJERHF_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v3BDT1tau1lV18_fakeTauDataDriven
v0BDT1tau1lV16,2018,1tau1l,v1baselineHadroBtagWeightAdded_JESDown_RelativeJERHF_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESDown_RelativeJERHF_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau1lV16
v0BDT1tau1lV17,2018,1tau1l,v1baselineHadroBtagWeightAdded_JESDown_RelativeJERHF_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESDown_RelativeJERHF_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau1lV17
v0BDT1tau1lV15,2018,1tau1l,v1baselineHadroBtagWeightAdded_JESDown_RelativeJERHF_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESDown_RelativeJERHF_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau1lV15
v0BDT1tau0lV17,2018,1tau0l,v1baselineHadroBtagWeightAdded_JESDown_RelativeJERHF_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESDown_RelativeJERHF_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau0lV17
v0BDT1tau1lAddMCFakeTV3,2018,1tau1l,v1baselineHadroBtagWeightAdded_JESDown_RelativeJERHF_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESDown_RelativeJERHF_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau1lAddMCFakeTV3
v8BDT1tau0l_refactorAndBtagNameFix,2018,1tau0l,v1baselineHadroBtagWeightAdded_JESDown_RelativeJERHF_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESDown_RelativeJERHF_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v8BDT1tau0l_refactorAndBtagNameFix
v0BDT1tau0lV16,2018,1tau0l,v1baselineHadroBtagWeightAdded_JESDown_RelativeJERHF_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESDown_RelativeJERHF_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau0lV16
v5BDT1tau0l_tauFMorphFix,2018,1tau0l,v1baselineHadroBtagWeightAdded_JESDown_RelativeJERHF_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESDown_RelativeJERHF_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v5BDT1tau0l_tauFMorphFix
v8BDT1tau1lV_refactorAndBtagNameFix,2018,1tau1l,v1baselineHadroBtagWeightAdded_JESup_FlavorPureGluon_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESup_FlavorPureGluon_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v8BDT1tau1lV_refactorAndBtagNameFix
v3BDT1tau1lV18_fakeTauDataDriven,2018,1tau1l,v1baselineHadroBtagWeightAdded_JESup_FlavorPureGluon_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESup_FlavorPureGluon_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v3BDT1tau1lV18_fakeTauDataDriven
v0BDT1tau1lV17,2018,1tau1l,v1baselineHadroBtagWeightAdded_JESup_FlavorPureGluon_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESup_FlavorPureGluon_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau1lV17
v0BDT1tau0lV17,2018,1tau0l,v1baselineHadroBtagWeightAdded_JESup_FlavorPureGluon_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESup_FlavorPureGluon_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau0lV17
v8BDT1tau0l_refactorAndBtagNameFix,2018,1tau0l,v1baselineHadroBtagWeightAdded_JESup_FlavorPureGluon_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESup_FlavorPureGluon_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v8BDT1tau0l_refactorAndBtagNameFix
v5BDT1tau0l_tauFMorphFix,2018,1tau0l,v1baselineHadroBtagWeightAdded_JESup_FlavorPureGluon_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESup_FlavorPureGluon_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v5BDT1tau0l_tauFMorphFix
v0dataMC_allCorrection,2018,unknown,v1baselineHardroNewTriSFBinN_v75OverlapRemovalFTau,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHardroNewTriSFBinN_v75OverlapRemovalFTau/mc/variableHists_v0dataMC_allCorrection
v5BDT1tau2l_tauFMorphFix,2018,1tau2l,v1baselineHadroBtagWeightAdded_JESup_RelativePtEC1_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESup_RelativePtEC1_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v5BDT1tau2l_tauFMorphFix
v4BDT1tau2lV18_fakeTauDataDriven,2018,1tau2l,v1baselineHadroBtagWeightAdded_JESup_RelativePtEC1_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESup_RelativePtEC1_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v4BDT1tau2lV18_fakeTauDataDriven
v3BDT1tau2lV18_fakeTauDataDriven,2018,1tau2l,v1baselineHadroBtagWeightAdded_JESup_RelativePtEC1_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESup_RelativePtEC1_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v3BDT1tau2lV18_fakeTauDataDriven
v0BDT1tau0l,2018,1tau0l,v1baselineHadroBtagWeightAdded_JESup_PileUpDataMC_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESup_PileUpDataMC_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau0l
v8BDT1tau1lV_refactorAndBtagNameFix,2018,1tau1l,v1baselineHadroBtagWeightAdded_JESup_PileUpDataMC_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESup_PileUpDataMC_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v8BDT1tau1lV_refactorAndBtagNameFix
v3BDT1tau1lV18_fakeTauDataDriven,2018,1tau1l,v1baselineHadroBtagWeightAdded_JESup_PileUpDataMC_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESup_PileUpDataMC_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v3BDT1tau1lV18_fakeTauDataDriven
v0BDT1tau1lV16,2018,1tau1l,v1baselineHadroBtagWeightAdded_JESup_PileUpDataMC_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESup_PileUpDataMC_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau1lV16
v0BDT1tau1lV17,2018,1tau1l,v1baselineHadroBtagWeightAdded_JESup_PileUpDataMC_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESup_PileUpDataMC_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau1lV17
v0BDT1tau1lV15,2018,1tau1l,v1baselineHadroBtagWeightAdded_JESup_PileUpDataMC_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESup_PileUpDataMC_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau1lV15
v0BDT1tau0lV17,2018,1tau0l,v1baselineHadroBtagWeightAdded_JESup_PileUpDataMC_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESup_PileUpDataMC_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau0lV17
v0BDT1tau1lAddMCFakeTV3,2018,1tau1l,v1baselineHadroBtagWeightAdded_JESup_PileUpDataMC_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESup_PileUpDataMC_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau1lAddMCFakeTV3
v8BDT1tau0l_refactorAndBtagNameFix,2018,1tau0l,v1baselineHadroBtagWeightAdded_JESup_PileUpDataMC_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESup_PileUpDataMC_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v8BDT1tau0l_refactorAndBtagNameFix
v0BDT1tau0lV16,2018,1tau0l,v1baselineHadroBtagWeightAdded_JESup_PileUpDataMC_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESup_PileUpDataMC_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau0lV16
v5BDT1tau0l_tauFMorphFix,2018,1tau0l,v1baselineHadroBtagWeightAdded_JESup_PileUpDataMC_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESup_PileUpDataMC_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v5BDT1tau0l_tauFMorphFix
v5BDT1tau2l_tauFMorphFix,2018,1tau2l,v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2_TESdm1Down,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2_TESdm1Down/mc/variableHists_v5BDT1tau2l_tauFMorphFix
v4BDT1tau2lV18_fakeTauDataDriven,2018,1tau2l,v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2_TESdm1Down,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2_TESdm1Down/mc/variableHists_v4BDT1tau2lV18_fakeTauDataDriven
v3BDT1tau2lV18_fakeTauDataDriven,2018,1tau2l,v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2_TESdm1Down,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2_TESdm1Down/mc/variableHists_v3BDT1tau2lV18_fakeTauDataDriven
v5BDT1tau2l_tauFMorphFix,2018,1tau2l,v1baselineHadroBtagWeightAdded_JESDown_PileUpPtEC1_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESDown_PileUpPtEC1_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v5BDT1tau2l_tauFMorphFix
v4BDT1tau2lV18_fakeTauDataDriven,2018,1tau2l,v1baselineHadroBtagWeightAdded_JESDown_PileUpPtEC1_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESDown_PileUpPtEC1_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v4BDT1tau2lV18_fakeTauDataDriven
v3BDT1tau2lV18_fakeTauDataDriven,2018,1tau2l,v1baselineHadroBtagWeightAdded_JESDown_PileUpPtEC1_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESDown_PileUpPtEC1_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v3BDT1tau2lV18_fakeTauDataDriven
v_test_withsys,2018,unknown,v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly/mc/variableHists_v_test_withsys
v0BDT1tau2l,2018,1tau2l,v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly/mc/variableHists_v0BDT1tau2l
v0BDT1tau0lV2,2018,1tau0l,v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly/mc/variableHists_v0BDT1tau0lV2
v0BDT1tau1lAddMCFakeTV2,2018,1tau1l,v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly/mc/variableHists_v0BDT1tau1lAddMCFakeTV2
v0_test,2018,unknown,v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly/mc/variableHists_v0_test
v_test_nosys,2018,unknown,v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly/mc/variableHists_v_test_nosys
v0BDT1tau1lAddMCFakeT,2018,1tau1l,v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly/mc/variableHists_v0BDT1tau1lAddMCFakeT
